30.0262,7.97829,30.0262,7.97829,-0.00787501, 0.0065196, 0, 0, 2, 0
 30.0262,7.97829,30.085,8.13419,-0.00787501, 0.0065196, 0, 0, 2, 0
 30.0246,7.98187,30.0834,8.13777,-0.00820336, 0.00605331, 0, 0, 2, 0
 30.0246,7.98187,30.0866,8.13958,-0.00820336, 0.00605331, 0, 0, 2, 0
 30.0229,7.98418,30.0849,8.14189,-0.00836806, 0.00578492, 0, 0, 2, 0
 30.0229,7.98418,30.0872,8.14267,-0.00836806, 0.00578492, 0, 0, 2, 0
 30.0211,7.98677,30.0855,8.14526,-0.00860537, 0.00538195, 0, 0, 2, 0
 30.0211,7.98677,30.0808,8.14271,-0.00860537, 0.00538195, 0, 0, 2, 0
 30.0187,7.9898,30.0783,8.14573,-0.0088787, 0.00485646, 0, 0, 2, 0
 30.0187,7.9898,30.0768,8.14151,-0.0088787, 0.00485646, 0, 0, 2, 0
 30.0171,7.99296,30.0752,8.14467,-0.0093337, 0.00385261, 0, 0, 2, 0
 30.0171,7.99296,30.0759,8.14591,-0.0093337, 0.00385261, 0, 0, 2, 0
 30.0144,7.99353,30.0732,8.14648,-0.00918772, 0.00413624, 0, 0, 2, 0
 30.0144,7.99353,30.0737,8.1457,-0.00918772, 0.00413624, 0, 0, 2, 0
 30.013,7.99519,30.0723,8.14737,-0.00943278, 0.00349756, 0, 0, 2, 0
 30.013,7.99519,30.0718,8.14475,-0.00943278, 0.00349756, 0, 0, 2, 0
 30.0118,7.99757,30.0707,8.14713,-0.00983834, 0.00203152, 0, 0, 2, 0
 30.0118,7.99757,30.0679,8.14549,-0.00983834, 0.00203152, 0, 0, 2, 0
 30.0104,8.00057,30.0666,8.14849,-0.0100187, -0.000543382, 0, 0, 2, 0
 30.0104,8.00057,30.0646,8.14544,-0.0100187, -0.000543382, 0, 0, 2, 0
 30.0083,8.00016,30.0624,8.14504,-0.0100139, -0.000196624, 0, 0, 2, 0
 30.0083,8.00016,30.0614,8.14574,-0.0100139, -0.000196624, 0, 0, 2, 0
 30.0053,8.00056,30.0584,8.14614,-0.00993729, -0.00104698, 0, 0, 2, 0
 30.0053,8.00056,30.053,8.14588,-0.00993729, -0.00104698, 0, 0, 2, 0
 30.0026,8.00245,30.0503,8.14778,-0.00721979, -0.00688797, 0, 0, 2, 0
 30.0026,8.00245,30.0545,8.14835,-0.00721979, -0.00688797, 0, 0, 2, 0
 30.0016,8.00399,30.0535,8.14988,-0.00367817, -0.00928205, 0, 0, 2, 0
 30.0016,8.00399,30.0556,8.14418,-0.00367817, -0.00928205, 0, 0, 2, 0
 29.9993,8.00149,30.0533,8.14168,0.00405941, -0.00909867, 0, 0, 2, 0
 29.9993,8.00149,30.0478,8.13684,0.00405941, -0.00909867, 0, 0, 2, 0
 29.9967,7.99977,30.0452,8.13512,0.00995237, 0.00069621, 0, 0, 2, 0
 29.9967,7.99977,30.0437,8.1388,0.00995237, 0.00069621, 0, 0, 2, 0
 29.9948,7.99931,30.0418,8.13834,0.00990683, 0.00130253, 0, 0, 2, 0
 29.9948,7.99931,30.045,8.13561,0.00990683, 0.00130253, 0, 0, 2, 0
 29.9946,7.99899,30.0448,8.13529,0.00982134, 0.00184718, 0, 0, 2, 0
 29.9946,7.99899,30.0548,8.13333,0.00982134, 0.00184718, 0, 0, 2, 0
 29.995,7.99633,30.0552,8.13067,0.0080378, 0.00594804, 0, 0, 2, 0
 29.995,7.99633,30.0601,8.13202,0.0080378, 0.00594804, 0, 0, 2, 0
 29.9971,7.99484,30.0622,8.13054,0.0048883, 0.00872058, 0, 0, 2, 0
 29.9971,7.99484,30.0666,8.13245,0.0048883, 0.00872058, 0, 0, 2, 0
 30.0001,7.99534,30.0695,8.13295,-0.000187924, 0.00998548, 0, 0, 2, 0
 30.0001,7.99534,30.0712,8.13405,-0.000187924, 0.00998548, 0, 0, 2, 0
 30.0034,7.99743,30.0744,8.13615,-0.00793265, 0.0060621, 0, 0, 2, 0
 30.0034,7.99743,30.0732,8.1385,-0.00793265, 0.0060621, 0, 0, 2, 0
 30.0059,7.99741,30.0757,8.13848,-0.00915324, 0.00403033, 0, 0, 2, 0
 30.0059,7.99741,30.0751,8.14154,-0.00915324, 0.00403033, 0, 0, 2, 0
 30.0082,7.9984,30.0774,8.14253,-0.00983326, 0.00190924, 0, 0, 2, 0
 30.0082,7.9984,30.074,8.14268,-0.00983326, 0.00190924, 0, 0, 2, 0
 30.0101,8.00062,30.0759,8.1449,-0.0100115, -0.000615042, 0, 0, 2, 0
 30.0101,8.00062,30.073,8.14669,-0.0100115, -0.000615042, 0, 0, 2, 0
 30.0114,8.00446,30.0743,8.15053,-0.00935394, -0.00366815, 0, 0, 2, 0
 30.0114,8.00446,30.0677,8.15021,-0.00935394, -0.00366815, 0, 0, 2, 0
 30.0099,8.00607,30.0663,8.15183,-0.0085688, -0.00523786, 0, 0, 2, 0
 30.0099,8.00607,30.0592,8.1512,-0.0085688, -0.00523786, 0, 0, 2, 0
 30.007,8.00807,30.0562,8.1532,-0.00654754, -0.00760467, 0, 0, 2, 0
 30.007,8.00807,30.0502,8.14966,-0.00654754, -0.00760467, 0, 0, 2, 0
 30.0046,8.01076,30.0478,8.15235,-0.00392189, -0.00924585, 0, 0, 2, 0
 30.0046,8.01076,30.0496,8.15193,-0.00392189, -0.00924585, 0, 0, 2, 0
 30.002,8.01447,30.0471,8.15564,-0.00138312, -0.00997112, 0, 0, 2, 0
 30.002,8.01447,30.0453,8.15277,-0.00138312, -0.00997112, 0, 0, 2, 0
 29.9984,8.01312,30.0417,8.15142,0.00119047, -0.00998472, 0, 0, 2, 0
 29.9984,8.01312,30.0435,8.1372,0.00119047, -0.00998472, 0, 0, 2, 0
 29.9957,8.00991,30.0408,8.13399,0.0039642, -0.00921991, 0, 0, 2, 0
 29.9957,8.00991,30.0408,8.12969,0.0039642, -0.00921991, 0, 0, 2, 0
 29.9939,8.00796,30.039,8.12774,0.00610342, -0.00795924, 0, 0, 2, 0
 29.9939,8.00796,30.0437,8.13216,0.00610342, -0.00795924, 0, 0, 2, 0
 29.9942,8.00752,30.044,8.13173,0.0061421, -0.00792425, 0, 0, 2, 0
 29.9942,8.00752,30.0523,8.12896,0.0061421, -0.00792425, 0, 0, 2, 0
 29.9951,8.00425,30.0531,8.12568,0.00758322, -0.00652186, 0, 0, 2, 0
 29.9951,8.00425,30.0547,8.12128,0.00758322, -0.00652186, 0, 0, 2, 0
 29.9958,8.00133,30.0554,8.11837,0.00952027, -0.00301173, 0, 0, 2, 0
 29.9958,8.00133,30.0553,8.12125,0.00952027, -0.00301173, 0, 0, 2, 0
 29.9971,8.00085,30.0567,8.12076,0.00957495, -0.002794, 0, 0, 2, 0
 29.9971,8.00085,30.0587,8.12255,0.00957495, -0.002794, 0, 0, 2, 0
 29.9997,8.00133,30.0613,8.12304,0.0021166, -0.00973359, 0, 0, 2, 0
 29.9997,8.00133,30.0608,8.12587,0.0021166, -0.00973359, 0, 0, 2, 0
 30.0014,7.99917,30.0625,8.12371,-0.00854919, 0.00511593, 0, 0, 2, 0
 30.0014,7.99917,30.0645,8.12169,-0.00854919, 0.00511593, 0, 0, 2, 0
 30.0041,7.99629,30.0672,8.11881,-0.00744666, 0.00666605, 0, 0, 2, 0
 30.0041,7.99629,30.0707,8.11507,-0.00744666, 0.00666605, 0, 0, 2, 0
 30.0066,7.99416,30.0731,8.11295,-0.00748446, 0.00666211, 0, 0, 2, 0
 30.0066,7.99416,30.0659,8.11204,-0.00748446, 0.00666211, 0, 0, 2, 0
 30.0081,7.9931,30.0675,8.11098,-0.00764953, 0.00649509, 0, 0, 2, 0
 30.0081,7.9931,30.0648,8.11402,-0.00764953, 0.00649509, 0, 0, 2, 0
 30.0079,7.99168,30.0646,8.1126,-0.00693745, 0.00726009, 0, 0, 2, 0
 30.0079,7.99168,30.0556,8.12152,-0.00693745, 0.00726009, 0, 0, 2, 0
 30.0065,7.99253,30.0541,8.12236,-0.00659497, 0.00755578, 0, 0, 2, 0
 30.0065,7.99253,30.0507,8.12326,-0.00659497, 0.00755578, 0, 0, 2, 0
 30.0051,7.99536,30.0493,8.1261,-0.00740984, 0.00672277, 0, 0, 2, 0
 30.0051,7.99536,30.0511,8.13155,-0.00740984, 0.00672277, 0, 0, 2, 0
 30.0042,7.99996,30.0502,8.13615,-0.00998326, 9.92013e-005, 0, 0, 2, 0
 30.0042,7.99996,30.05,8.13955,-0.00998326, 9.92013e-005, 0, 0, 2, 0
 30.0023,8.00206,30.0481,8.14165,-0.00738109, -0.00670895, 0, 0, 2, 0
 30.0023,8.00206,30.0481,8.13889,-0.00738109, -0.00670895, 0, 0, 2, 0
 30.0007,8.00379,30.0466,8.14062,-0.0018995, -0.00979844, 0, 0, 2, 0
 30.0007,8.00379,30.0444,8.13841,-0.0018995, -0.00979844, 0, 0, 2, 0
 30,8.00756,30.0436,8.14218,2.02125e-005, -0.0100103, 0, 0, 2, 0
 30,8.00756,30.0427,8.14303,2.02125e-005, -0.0100103, 0, 0, 2, 0
 29.9988,8.01065,30.0416,8.14612,0.00113028, -0.00997166, 0, 0, 2, 0
 29.9988,8.01065,30.0399,8.13727,0.00113028, -0.00997166, 0, 0, 2, 0
 29.9966,8.00922,30.0377,8.13585,0.00347941, -0.0094055, 0, 0, 2, 0
 29.9966,8.00922,30.0361,8.12926,0.00347941, -0.0094055, 0, 0, 2, 0
 29.9954,8.008,30.035,8.12804,0.00495914, -0.00871069, 0, 0, 2, 0
 29.9954,8.008,30.0422,8.12765,0.00495914, -0.00871069, 0, 0, 2, 0
 29.9957,8.00786,30.0424,8.12751,0.00484534, -0.00877247, 0, 0, 2, 0
 29.9957,8.00786,30.0459,8.12561,0.00484534, -0.00877247, 0, 0, 2, 0
 29.9964,8.00751,30.0467,8.12526,0.00430691, -0.00904314, 0, 0, 2, 0
 29.9964,8.00751,30.044,8.11961,0.00430691, -0.00904314, 0, 0, 2, 0
 29.9958,8.00375,30.0434,8.11584,0.00743294, -0.00668183, 0, 0, 2, 0
 29.9958,8.00375,30.0451,8.11566,0.00743294, -0.00668183, 0, 0, 2, 0
 29.9967,7.99974,30.0459,8.11165,0.0099456, 0.000788024, 0, 0, 2, 0
 29.9967,7.99974,30.048,8.10853,0.0099456, 0.000788024, 0, 0, 2, 0
 29.998,7.99659,30.0493,8.10538,0.00511798, 0.00856986, 0, 0, 2, 0
 29.998,7.99659,30.0502,8.10752,0.00511798, 0.00856986, 0, 0, 2, 0
 29.9996,7.99489,30.0519,8.10583,0.000732973, 0.00996397, 0, 0, 2, 0
 29.9996,7.99489,30.0529,8.10733,0.000732973, 0.00996397, 0, 0, 2, 0
 30.0024,7.99202,30.0557,8.10446,-0.00290008, 0.00958745, 0, 0, 2, 0
 30.0024,7.99202,30.0597,8.10684,-0.00290008, 0.00958745, 0, 0, 2, 0
 30.0052,7.99064,30.0625,8.10545,-0.00488956, 0.0087638, 0, 0, 2, 0
 30.0052,7.99064,30.058,8.11414,-0.00488956, 0.0087638, 0, 0, 2, 0
 30.0081,7.99219,30.0609,8.1157,-0.007222, 0.00697405, 0, 0, 2, 0
 30.0081,7.99219,30.0625,8.12377,-0.007222, 0.00697405, 0, 0, 2, 0
 30.0101,7.99576,30.0645,8.12734,-0.00925557, 0.0038836, 0, 0, 2, 0
 30.0101,7.99576,30.0576,8.13173,-0.00925557, 0.0038836, 0, 0, 2, 0
 30.0098,7.99725,30.0574,8.13321,-0.00965946, 0.00270635, 0, 0, 2, 0
 30.0098,7.99725,30.0533,8.13334,-0.00965946, 0.00270635, 0, 0, 2, 0
 30.0091,7.99853,30.0525,8.13462,-0.00989358, 0.00160732, 0, 0, 2, 0
 30.0091,7.99853,30.0538,8.13064,-0.00989358, 0.00160732, 0, 0, 2, 0
 30.0091,7.99853,30.0538,8.13064,-2.49997, -0.0120087, 0, 0, 2, 0
 30.0078,8.00037,30.0526,8.13248,-2.49997, -0.01212, 0, 0, 2, 0
 30.0078,8.00037,30.0475,8.1286,-2.49997, -0.01212, 0, 0, 2, 0
 30.0069,8.00346,30.0466,8.13169,-2.49997, -0.0123065, 0, 0, 2, 0
 30.0069,8.00346,30.0428,8.13378,-2.49997, -0.0123065, 0, 0, 2, 0
 30.0039,8.00365,30.0398,8.13398,-2.49997, -0.0123192, 0, 0, 2, 0
 30.0039,8.00365,30.0365,8.12873,-2.49997, -0.0123192, 0, 0, 2, 0
 29.9989,8.00367,30.0315,8.12875,-2.49997, -0.0123217, 0, 0, 2, 0
 29.9989,8.00367,29.9882,8.12791,-2.49997, -0.0123217, 0, 0, 2, 0
 29.9313,8.00345,29.9207,8.12769,-2.49997, -0.0123283, 0, 0, 2, 0
 29.9313,8.00345,29.3704,8.11944,-2.49997, -0.0123283, 0, 0, 2, 0
 29.6598,8.00245,29.0989,8.11844,-2.49997, -0.012349, 0, 0, 2, 0
 29.6598,8.00245,28.1173,8.11717,-2.49997, -0.012349, 0, 0, 2, 0
 29.2024,7.99712,27.6599,8.11185,-2.49997, -0.0121606, 0, 0, 2, 0
 29.2024,7.99712,27.1489,8.10937,-2.49997, -0.0121606, 0, 0, 2, 0
 28.6807,7.98586,26.6271,8.09811,-2.49997, -0.0116174, 0, 0, 2, 0
 28.6807,7.98586,26.5307,8.0841,-2.49997, -0.0116174, 0, 0, 2, 0
 28.1275,7.97043,25.9775,8.06866,-2.49998, -0.0108051, 0, 0, 2, 0
 28.1275,7.97043,25.9008,8.0658,-2.49998, -0.0108051, 0, 0, 2, 0
 27.5377,7.95698,25.311,8.05236,-2.49998, -0.0101067, 0, 0, 2, 0
 27.5377,7.95698,25.2189,8.06788,-2.49998, -0.0101067, 0, 0, 2, 0
 26.9208,7.94316,24.6019,8.05406,-2.49998, -0.00936911, 0, 0, 2, 0
 26.9208,7.94316,24.5701,8.06887,-2.49998, -0.00936911, 0, 0, 2, 0
 26.2983,7.93298,23.9476,8.05869,-2.49998, -0.00884959, 0, 0, 2, 0
 26.2983,7.93298,23.977,8.06704,-2.49998, -0.00884959, 0, 0, 2, 0
 25.6836,7.92814,23.3624,8.06221,-2.49998, -0.00867061, 0, 0, 2, 0
 25.6836,7.92814,23.4156,8.0701,-2.49998, -0.00867061, 0, 0, 2, 0
 25.0826,7.92782,22.8146,8.06978,-2.49998, -0.00879108, 0, 0, 2, 0
 25.0826,7.92782,22.8825,8.07637,-2.49998, -0.00879108, 0, 0, 2, 0
 24.4952,7.92846,22.2951,8.07701,-2.49998, -0.00897902, 0, 0, 2, 0
 24.4952,7.92846,22.3641,8.08103,-2.49998, -0.00897902, 0, 0, 2, 0
 23.9254,7.93257,21.7942,8.08514,-2.49998, -0.00941384, 0, 0, 2, 0
 23.9254,7.93257,21.8584,8.08542,-2.49998, -0.00941384, 0, 0, 2, 0
 23.3745,7.93874,21.3075,8.09159,-2.49998, -0.0100058, 0, 0, 2, 0
 23.3745,7.93874,21.3738,8.08751,-2.49998, -0.0100058, 0, 0, 2, 0
 22.841,7.94587,20.8403,8.09465,-2.49998, -0.010681, 0, 0, 2, 0
 22.841,7.94587,20.8952,8.08924,-2.49998, -0.010681, 0, 0, 2, 0
 22.3193,7.95162,20.3735,8.09499,-2.49997, -0.0112714, 0, 0, 2, 0
 22.3193,7.95162,20.4127,8.09254,-2.49997, -0.0112714, 0, 0, 2, 0
 21.8088,7.95851,19.9023,8.09943,-2.49997, -0.0119616, 0, 0, 2, 0
 21.8088,7.95851,19.9319,8.09665,-2.49997, -0.0119616, 0, 0, 2, 0
 21.308,7.96743,19.4311,8.10557,-2.49997, -0.0128249, 0, 0, 2, 0
 21.308,7.96743,19.4511,8.09845,-2.49997, -0.0128249, 0, 0, 2, 0
 20.8154,7.97729,18.9585,8.10831,-2.49996, -0.0137838, 0, 0, 2, 0
 20.8154,7.97729,18.9696,8.10144,-2.49996, -0.0137838, 0, 0, 2, 0
 20.3268,7.98382,18.481,8.10797,-2.49996, -0.0145088, 0, 0, 2, 0
 20.3268,7.98382,18.4906,8.09608,-2.49996, -0.0145088, 0, 0, 2, 0
 19.8434,7.98872,18.0071,8.10098,-2.49995, -0.0151243, 0, 0, 2, 0
 19.8434,7.98872,18.0089,8.09272,-2.49995, -0.0151243, 0, 0, 2, 0
 19.3618,7.99346,17.5273,8.09746,-2.49995, -0.0157449, 0, 0, 2, 0
 19.3618,7.99346,17.5179,8.08866,-2.49995, -0.0157449, 0, 0, 2, 0
 18.8799,7.9968,17.036,8.092,-2.49995, -0.0162699, 0, 0, 2, 0
 18.8799,7.9968,17.0274,8.08374,-2.49995, -0.0162699, 0, 0, 2, 0
 18.3964,7.9978,16.5439,8.08474,-2.49994, -0.0166169, 0, 0, 2, 0
 18.3964,7.9978,16.532,8.08176,-2.49994, -0.0166169, 0, 0, 2, 0
 17.9128,7.99898,16.0483,8.08295,-2.49994, -0.0169911, 0, 0, 2, 0
 17.9128,7.99898,16.0348,8.08104,-2.49994, -0.0169911, 0, 0, 2, 0
 17.4279,7.99884,15.5499,8.0809,-2.49994, -0.017264, 0, 0, 2, 0
 17.4279,7.99884,15.5383,8.07103,-2.49994, -0.017264, 0, 0, 2, 0
 16.9419,7.9972,15.0524,8.0694,-2.49994, -0.0174156, 0, 0, 2, 0
 16.9419,7.9972,15.0392,8.06573,-2.49994, -0.0174156, 0, 0, 2, 0
 16.453,7.99289,14.5503,8.06141,-2.49994, -0.0173342, 0.00602749, 0.00422501, 1.99755, 2.92986
 16.453,7.99289,14.5386,8.05666,-2.49994, -0.0173342, 0.00602749, 0.00422501, 1.99755, 2.92986
 15.9623,7.98728,14.0479,8.05105,-2.49994, -0.0171332, 0.0185735, 0.0137619, 1.99232, 2.90347
 15.9623,7.98728,14.0372,8.04777,-2.49994, -0.0171332, 0.0185735, 0.0137619, 1.99232, 2.90347
 15.4694,7.98087,13.5442,8.04136,-2.49994, -0.0168513, 0.0408053, 0.0323945, 1.98278, 2.87003
 15.4694,7.98087,13.5322,8.04236,-2.49994, -0.0168513, 0.0408053, 0.0323945, 1.98278, 2.87003
 14.9752,7.97524,13.038,8.03673,-2.49994, -0.0166345, 0.081121, 0.0703559, 1.96484, 2.8265
 14.9752,7.97524,13.0329,8.04308,-2.49994, -0.0166345, 0.081121, 0.0703559, 1.96484, 2.8265
 14.4801,7.96896,12.5378,8.03679,-2.49995, -0.0163465, 0.156308, 0.152542, 1.92975, 2.76762
 14.4801,7.96896,12.5367,8.04452,-2.49995, -0.0163465, 0.156308, 0.152542, 1.92975, 2.76762
 13.9857,7.96605,12.0423,8.04161,-2.49995, -0.0163786, 0.29929, 0.345085, 1.85851, 2.6845
 13.9857,7.96605,12.046,8.06012,-2.49995, -0.0163786, 0.29929, 0.345085, 1.85851, 2.6845
 13.4937,7.96941,11.554,8.06348,-2.49994, -0.0170378, 0.561063, 0.837791, 1.71225, 2.56041
 13.4937,7.96941,11.564,8.08965,-2.49994, -0.0170378, 0.561063, 0.837791, 1.71225, 2.56041
 13.0069,7.98401,11.0772,8.10425,-2.49993, -0.0188679, 0.896447, 2.16421, 1.43841, 2.36374
 13.0069,7.98401,11.1141,8.17346,-2.49993, -0.0188679, 0.896447, 2.16421, 1.43841, 2.36374
 12.5329,8.02253,10.6402,8.21199,-2.49989, -0.0232529, 0.36384, 5.11962, 1.07792, 2.04375
 12.5329,8.02253,10.7056,8.33777,-2.49989, -0.0232529, -0.113291, 1.59413, 1.57933, 1.90185
 12.0716,8.08704,10.2443,8.40228,-2.49981, -0.0305587, -0.733296, 1.77033, 1.51588, 1.58302
 12.0716,8.08704,10.3024,8.49374,-2.49981, -0.0305587, -0.113291, 1.59413, 1.57933, 1.90477
 11.6581,8.19975,9.88884,8.60645,-2.49963, -0.0432854, -0.733296, 1.77033, 1.51588, 1.58811
 11.6581,8.19975,10.2734,8.94923,-2.49963, -0.0432854, -0.0912094, 0.612949, 1.81277, 1.83309
 11.3621,8.42135,9.97743,9.17082,-2.49907, -0.0680943, -0.265165, 0.640165, 1.79294, 1.59804
 11.3621,8.42135,10.3918,9.56773,-2.49907, -0.0680943, -0.0530242, 0.268036, 1.91289, 1.79543
 11.092,8.68273,10.1217,9.82911,-2.49809, -0.097826, -0.0523783, 0.126452, 1.95539, 1.60994
 11.092,8.68273,10.0125,9.8008,-2.49809, -0.097826, -0.0523783, 0.126452, 1.95539, 1.60994
 10.786,8.92929,9.70645,10.0474,-2.49678, -0.126783, -0.0114455, 0.0686733, 1.97706, 1.45638
 10.786,8.92929,9.56222,9.94983,-2.49678, -0.126783, -0.0114455, 0.0686733, 1.97706, 1.45638
 10.448,9.14485,9.22423,10.1654,-2.4953, -0.153205, -0.0183772, 0.0551317, 1.98081, 1.31037
 10.448,9.14485,8.98942,9.87374,-2.4953, -0.153205, -0.0183772, 0.0551317, 1.98081, 1.31037
 10.0457,9.27287,8.5871,10.0018,-2.49416, -0.170841, -0.0195069, 0.0390139, 1.98557, 1.17554
 10.0457,9.27287,8.31908,9.6172,-2.49416, -0.170841, -0.0432773, 0.0721289, 1.97235, 1.09877
 9.60239,9.32979,7.87575,9.67411,-2.49343, -0.181121, -0.0319489, 0.0442236, 1.98198, 1.01768
 9.60239,9.32979,7.75531,9.46961,-2.49343, -0.181121, -0.0319489, 0.0442236, 1.98198, 1.01768
 9.14078,9.34775,7.2937,9.48758,-2.49297, -0.187317, -0.0162848, 0.0285362, 1.98911, 1.12722
 9.14078,9.34775,7.23426,9.38462,-2.49297, -0.187317, -0.0166449, 0.0401842, 1.98561, 1.64579
 8.66374,9.33652,6.75723,9.37339,-2.49274, -0.190347, -0.0166449, 0.0401842, 1.98561, 1.64701
 8.66374,9.33652,6.70289,9.28831,-2.49274, -0.190347, 0.00762183, 0.0602294, 1.97997, 2.16559
 8.17065,9.29859,6.2098,9.25038,-2.49275, -0.190312, 0.0232694, 0.0980858, 1.96695, 2.27262
 8.17065,9.29859,6.1515,9.17236,-2.49275, -0.190312, 0.0569842, 0.164606, 1.94357, 2.37297
 7.665,9.23966,5.64584,9.11344,-2.49295, -0.187679, 0.0722036, 0.286422, 1.90616, 2.28558
 7.665,9.23966,5.61445,9.06466,-2.49295, -0.187679, 0.0722036, 0.286422, 1.90616, 2.28558
 7.15259,9.1699,5.10204,8.9949,-2.49325, -0.183528, 0.0323815, 0.455642, 1.85851, 2.10792
 7.15259,9.1699,5.09421,8.99593,-2.49325, -0.183528, 0.0323815, 0.455642, 1.85851, 2.10792
 6.6395,9.10754,4.58113,8.93356,-2.4935, -0.180158, -0.0912094, 0.612949, 1.81277, 1.8879
 6.6395,9.10754,4.60303,9.01002,-2.4935, -0.180158, -0.0912094, 0.612949, 1.81277, 1.8879
 6.1331,9.06815,4.09663,8.97063,-2.49353, -0.179763, -0.265165, 0.640165, 1.79294, 1.64276
