 19,-12,2.22045e-016, 111.269
 20,-12,2.22045e-016, 111.269
 21,-12,2.22045e-016, 111.269
 22,-12,2.22045e-016, 111.269
 23,-12,2.22045e-016, 111.269
 24,-12,2.22045e-016, 111.269
 25,-12,2.22045e-016, 111.269
 26,-12,2.22045e-016, 111.269
 27,-12,2.22045e-016, 111.269
 28,-12,2.22045e-016, 111.269
 29,-12,2.22045e-016, 111.269
 30,-12,2.22045e-016, 111.269
 31,-12,2.22045e-016, 111.269
 32,-12,2.22045e-016, 111.269
 33,-12,2.22045e-016, 111.269
 34,-12,2.22045e-016, 111.269
 35,-12,2.22045e-016, 111.269
 36,-12,2.22045e-016, 111.269
 37,-12,2.22045e-016, 111.269
 38,-12,2.22045e-016, 111.269
 39,-12,-1.72927, 110.943
 40,-12,-10.1816, 108.205
 41,-12,-88.9784, 88.9784
 42,-12,20.3173, 10.9586
 -43,-11,-2.85427, 3.63393
 -42,-11,108.205, 10.1816
 -41,-11,14.1627, 14.1627
 -40,-11,2.35756, 15.253
 -39,-11,-1.66533e-016, 15.3697
 -38,-11,-1.66533e-016, 15.3697
 -37,-11,-1.66533e-016, 15.3697
 -36,-11,-1.66533e-016, 15.3697
 -35,-11,-1.66533e-016, 15.3697
 -34,-11,-1.66533e-016, 15.3697
 -33,-11,-1.66533e-016, 15.3697
 -32,-11,-1.66533e-016, 15.3697
 -31,-11,-1.66533e-016, 15.3697
 -30,-11,-1.66533e-016, 15.3697
 -29,-11,-1.66533e-016, 15.3697
 -28,-11,-1.66533e-016, 15.3697
 -27,-11,-1.66533e-016, 15.3697
 -26,-11,-1.66533e-016, 15.3697
 -25,-11,-1.66533e-016, 15.3697
 -24,-11,-1.66533e-016, 15.3697
 -23,-11,-1.66533e-016, 15.3697
 -22,-11,-1.66533e-016, 15.3697
 -21,-11,-1.66533e-016, 15.3697
 -20,-11,-1.66533e-016, 15.3697
 -19,-11,-1.66533e-016, 15.3697
 -18,-11,-1.66533e-016, 15.3697
 -17,-11,-1.66533e-016, 15.3697
 -16,-11,-1.66533e-016, 15.3697
 -15,-11,-1.66533e-016, 15.3697
 -14,-11,-1.66533e-016, 15.3697
 -13,-11,-1.66533e-016, 15.3697
 -12,-11,-1.66533e-016, 15.3697
 -11,-11,-1.66533e-016, 15.3697
 -10,-11,-1.66533e-016, 15.3697
 -9,-11,-1.66533e-016, 15.3697
 -8,-11,-1.66533e-016, 15.3697
 -7,-11,-1.66533e-016, 15.3697
 -6,-11,-1.66533e-016, 15.3697
 -5,-11,-1.66533e-016, 15.3697
 -4,-11,-1.66533e-016, 15.3697
 -3,-11,-1.66533e-016, 15.3697
 -2,-11,-1.66533e-016, 15.3697
 -1,-11,-1.66533e-016, 15.3697
 0,-11,-1.66533e-016, 15.3697
 1,-11,-1.66533e-016, 15.3697
 2,-11,-1.66533e-016, 15.3697
 3,-11,-1.66533e-016, 15.3697
 4,-11,-1.66533e-016, 15.3697
 5,-11,-1.66533e-016, 15.3697
 6,-11,-1.66533e-016, 15.3697
 7,-11,-1.66533e-016, 15.3697
 8,-11,-1.66533e-016, 15.3697
